date,PE,OBV20,CCI20,MOMENTUM3M,REVS10,BETA21,CAPMALPHA21
2012-03-06,8.3412,109084750.94344,-124.7697,0.158224,-0.022227,1.396898,-1.184088
2012-03-07,8.2224,109008288.28484,-212.748793,0.165208,-0.053659,1.452015,-1.271073
2012-03-08,8.2744,108965419.41843,-168.174587,0.139359,-0.040436,1.498973,-1.348002
2012-03-09,8.3338,108953822.59108,-138.26946,0.116068,-0.058308,1.505272,-1.417855
2012-03-12,8.2373,108944089.54498,-153.474011,0.08994,-0.064897,1.519003,-1.45459
2012-03-13,8.3635,108968835.812945,-92.799737,0.074762,-0.0547,1.559863,-1.466066
2012-03-14,8.2075,108970848.4731,-109.375252,0.040873,-0.062922,1.285068,-1.462429
2012-03-15,8.1333,108972808.76138,-135.471897,0.043517,-0.070559,1.315038,-1.45666
2012-03-16,8.1853,109001365.99732,-120.585201,0.062973,-0.078843,1.292333,-1.463303
2012-03-19,8.1556,108994804.87388,-112.381425,0.063388,-0.066893,1.29005,-1.461251
2012-03-20,8.0516,108963522.89341,-118.44284,0.084558,-0.049223,1.233926,-1.459227
2012-03-21,8.059,108914176.65747,-112.25404,0.078549,-0.028339,1.244544,-1.437795
2012-03-22,8.1258,108903861.69653,-92.789475,0.103599,-0.025528,1.239588,-1.40622
2012-03-23,8.0219,108848690.926995,-101.975737,0.026414,-0.053094,1.25065,-1.362958
2012-03-26,8.1333,108835646.798085,-77.895682,0.061919,-0.017994,1.203669,-1.32196
2012-03-27,8.163,108806342.967615,-50.777587,0.034824,-0.033947,1.217936,-1.253063
2012-03-28,7.9624,108768064.102765,-96.679652,0.053871,-0.042629,1.200016,-1.188743
2012-03-29,7.851,108723523.0676,-147.086029,0.033777,-0.049704,1.203676,-1.128617
2012-03-30,7.9699,108670970.965245,-128.182244,0.039181,-0.037601,1.255495,-1.060869
2012-04-05,7.4778,108651645.876955,-110.074746,0.063518,-0.027377,1.081911,-1.010614
2012-04-06,7.5472,108658960.186325,-66.014313,0.055185,0.003977,1.092786,-0.943901
2012-04-09,7.3528,108674652.24023,-123.360624,0.01538,-0.034477,1.090917,-0.885273
2012-04-10,7.5889,108686327.389445,-42.633163,0.018347,-0.0013,1.20578,-0.788753
2012-04-11,7.5958,108693546.16679,24.272366,-0.011366,0.01869,1.233795,-0.687415
2012-04-12,7.7,108733209.812885,77.189585,0.012796,0.018323,1.20527,-0.587945
2012-04-13,7.6722,108744331.66054,104.098142,-0.031138,0.007822,1.180297,-0.490079
2012-04-16,7.5958,108772206.796475,54.158929,-0.014866,0.029676,1.159571,-0.418513
2012-04-17,7.5958,108813163.50038,,-0.076337,,1.148696,-0.357181
2012-04-18,7.6375,108843402.836315,,-0.099051,0.036396,1.004925,-0.309864
2012-04-19,7.6166,108873356.298035,,-0.075535,0.026793,1.028349,-0.255264
2012-04-20,7.7555,108931505.13085,,-0.091205,0.039683,1.083495,-0.18685
2012-04-23,7.693,108970741.34257,,-0.088345,0.067303,1.092214,-0.123414
2012-04-24,7.8666,109026099.594915,,-0.078225,0.052461,1.08081,-0.04363
2012-04-25,7.8041,109073296.737105,,-0.106531,0.039319,1.033127,0.005137
2012-04-26,7.818,109122767.948045,,-0.106175,0.021843,1.004207,0.054753
2012-04-27,7.7833,109147077.754295,,-0.096918,0.020649,1.014603,0.085064
2012-05-02,7.6861,109151000.15586,,-0.128229,0.017023,0.773224,0.080526
2012-05-03,7.5264,109138110.73399,,-0.141333,,0.649158,0.073781
2012-05-04,7.5819,109137189.11837,,-0.155775,-0.010416,0.59006,0.080084
2012-05-07,7.5958,109137174.682435,,-0.106003,-0.003909,0.583689,0.06368
2012-05-08,7.5542,109110087.269155,,-0.136535,-0.036883,0.666357,0.063776
2012-05-09,7.4292,109076020.36134,,-0.13101,-0.048896,0.75822,0.035768
2012-05-10,7.4292,109027795.308215,,-0.142495,-0.078526,0.620151,0.034846
2012-05-11,7.4431,108975788.03946,,-0.076337,-0.065562,0.449234,-0.009014
2012-05-14,7.3389,108886957.17227,,-0.102321,-0.086751,0.51643,-0.069384
2012-05-15,7.3389,108806419.95508,,-0.080371,-0.080974,0.408571,-0.130979
2012-05-16,7.1931,108717168.41211,,-0.074145,-0.091455,0.558879,-0.201639
2012-05-17,7.2764,108641086.134765,-142.894264,-0.06835,-0.047794,0.634408,-0.2476
2012-05-18,6.9154,108551620.691795,-158.796941,,-0.093281,0.847682,-0.321531
2012-05-21,6.7974,108453140.93867,-169.44386,-0.056422,-0.117933,0.838545,-0.398806
2012-05-22,6.9015,108350511.573045,-136.839898,-0.054321,-0.091127,0.950952,-0.470035
2012-05-23,6.839,108246180.846485,-127.814245,-0.023598,-0.081166,0.860438,-0.566574
2012-05-24,6.846,108119302.50977,-114.876945,-0.038357,-0.079824,0.806345,-0.652287
2012-05-25,6.839,108002886.922275,-104.334832,-0.009889,-0.083649,0.758599,-0.771359
2012-05-28,6.8946,107890453.948845,-87.074376,-0.032912,-0.053721,0.836606,-0.861521
2012-05-29,6.9987,107810836.864475,-52.680554,-0.025734,-0.033073,0.92462,-0.94887
2012-05-30,6.9223,107757855.81292,-55.758571,-0.059512,-0.019856,0.935967,-1.028626
2012-05-31,6.846,107723024.57699,-76.1019,-0.067304,-0.051603,1.231153,-1.071757
2012-06-01,6.8112,107650642.15669,-80.904723,-0.104615,-0.021726,1.273424,-1.094603
2012-06-04,6.6238,107545728.63639,-135.224936,-0.07867,-0.037124,1.265351,-1.132318
2012-06-05,6.6446,107475278.864525,-138.796428,-0.071765,-0.053777,1.268338,-1.159505
2012-06-06,6.7349,107439055.01454,-102.046567,-0.095546,-0.022077,1.288397,-1.167462
2012-06-07,6.6793,107388642.089555,-93.417592,-0.100954,-0.035283,1.311063,-1.162312
2012-06-08,6.5127,107309236.7427,-169.699311,-0.066898,-0.069208,1.359066,-1.193081
2012-06-11,6.5057,107239014.20756,-177.371281,-0.045076,-0.081479,1.297645,-1.232138
2012-06-12,6.4155,107147483.22867,-181.418917,-0.072759,-0.119621,1.302324,-1.260617
2012-06-13,6.471,107092041.99978,-139.268001,-0.082148,-0.094034,1.288036,-1.289392
2012-06-14,6.3669,107007998.006825,-145.937141,-0.093794,-0.101445,1.302433,-1.312411
2012-06-15,6.596,106972329.916995,-74.076128,-0.098074,-0.045913,1.375477,-1.312489
2012-06-18,6.5474,106942770.459975,-61.896298,-0.108519,-0.016981,1.264949,-1.292702
2012-06-19,6.5613,106909766.114675,-49.362196,-0.119078,-0.018427,1.253613,-1.235733
2012-06-20,6.596,106908249.228745,-28.518334,-0.107608,-0.030129,1.215674,-1.18105
2012-06-21,6.4988,106886149.318595,-59.862147,-0.114706,-0.039626,1.218763,-1.110776
2012-06-25,6.4433,106863592.92485,-77.565745,-0.096931,-0.015812,1.118419,-1.048902
2012-06-26,6.5266,106840620.474855,-57.354465,-0.099434,0.004745,1.15261,-0.96468
2012-06-27,6.5127,106788617.49986,-45.460158,-0.099585,0.022651,1.203124,-0.884304
2012-06-28,6.4155,106743056.974865,-84.408802,-0.062742,-0.012795,1.194706,-0.820904
2012-06-29,6.5752,106727265.46862,-25.43171,-0.095512,0.049098,1.364911,-0.727262
2012-07-02,5.8434,106719033.276435,-1.30808,-0.114558,-0.013978,1.33376,-0.651806
2012-07-03,5.8683,106735148.381125,9.898688,-0.089054,0.003144,1.351306,-0.582092
2012-07-04,5.9117,106747410.473315,65.655445,-0.107416,0.010953,1.300673,-0.50242
2012-07-05,5.8434,106732591.88894,17.258913,-0.122607,-0.013978,1.307578,-0.427251
2012-07-06,5.7254,106712805.735815,-170.133477,-0.109882,-0.02222,0.791592,-0.421965
2012-07-09,5.5019,106697909.30769,-267.910432,-0.132244,-0.067515,1.105164,-0.426809
2012-07-10,5.5205,106702636.33894,-241.923116,-0.131829,-0.080406,1.057467,-0.396269
2012-07-11,5.5019,106721499.94441,-201.414339,-0.171873,-0.08226,1.082567,-0.345663
2012-07-12,5.4646,106701273.17488,-184.27803,-0.189997,-0.071163,0.968641,-0.302264
2012-07-13,5.4895,106704052.71004,-138.940161,-0.195309,-0.098242,0.982357,-0.249061
2012-07-16,5.3404,106658478.08114,-155.806335,-0.210557,-0.127524,1.103847,-0.192505
2012-07-17,5.3839,106634020.724115,-134.651398,-0.155927,-0.122038,1.032794,-0.19475
2012-07-18,5.4149,106608724.5499,-112.621899,,-0.123787,1.082959,-0.178593
2012-07-19,5.446,106577181.079595,-80.559589,-0.169019,-0.100734,1.134238,-0.189495
2012-07-20,5.3901,106547367.667885,-86.572873,-0.159227,-0.087617,1.13621,-0.212698
2012-07-23,5.2287,106512551.55774,-122.235639,-0.198438,-0.075824,1.262485,-0.251594
2012-07-24,5.1976,106453550.675715,-127.722133,-0.199436,-0.08917,1.386458,-0.304898
2012-07-25,5.21,106410061.857755,-114.412058,-0.209418,-0.080986,1.330637,-0.370428
2012-07-26,5.1976,106368901.56948,-107.601593,-0.202988,-0.074887,1.318983,-0.439633
2012-07-27,5.2535,106323271.568705,-85.519551,-0.222586,-0.065723,1.329238,-0.481905
2012-07-30,5.2907,106300603.901525,-61.644141,-0.188553,-0.014424,1.117425,-0.5522
2012-07-31,5.4646,106298209.16247,-10.916099,-0.181656,0.023184,1.176625,-0.577803
2012-08-01,5.4895,106298924.935915,26.807958,-0.151361,0.021193,1.13207,-0.617782
2012-08-02,5.5081,106321058.307795,58.601841,-0.151075,0.017501,1.054476,-0.66376
2012-08-03,5.5019,106353506.36327,72.463589,-0.167725,0.031999,1.003142,-0.714115
2012-08-06,5.5019,106402312.351555,71.145951,-0.186235,0.082044,1.285576,-0.690336
2012-08-07,5.4833,106438105.173435,67.983614,-0.215109,0.086587,0.905583,-0.645769
2012-08-08,5.564,106491830.407815,110.551953,-0.211031,0.106906,0.932288,-0.61112
2012-08-09,5.6074,106572978.475785,129.047153,-0.21723,0.124225,1.007528,-0.568551
2012-08-10,5.6137,106664084.87813,157.841395,-0.209316,0.107357,1.134044,-0.501947
2012-08-13,5.5764,106759961.064065,109.219499,-0.2038,0.08421,1.029616,-0.439231
2012-08-14,5.595,106854938.96953,93.600764,-0.214144,0.036579,0.746326,-0.367071
2012-08-15,5.4646,106929776.954685,45.284905,-0.21753,-0.006928,0.940236,-0.289208
2012-08-16,5.4149,106986068.667965,2.810378,-0.179636,-0.0258,0.961689,-0.237591
2012-08-17,5.477,107055506.124995,15.488468,-0.151497,-0.006873,0.943759,-0.174409
2012-08-20,5.4087,107132757.25507,-15.573987,-0.183092,-0.025845,0.939302,-0.110707
2012-08-21,5.4025,107213051.308585,-29.408663,-0.210545,-0.022508,0.585887,-0.026377
2012-08-22,5.4025,107285767.958975,-50.768231,-0.219045,-0.044056,0.6383,0.081897
2012-08-23,5.4212,107371394.39452,-54.475358,-0.214955,-0.050218,0.654339,0.190541
2012-08-24,5.3777,107441575.10077,-90.443563,-0.227002,-0.063527,0.711992,0.294857
2012-08-27,5.3342,107492581.33983,-150.278331,-0.230685,-0.065847,0.699684,0.375063
2012-08-28,5.4833,107526211.796075,-32.453548,-0.209788,-0.030256,0.882193,0.480619
2012-08-29,5.446,107536925.4324,-26.623348,-0.155828,-0.005216,0.874953,0.516714
2012-08-30,5.4833,107542044.715605,-22.201427,-0.143645,0.019408,0.923434,0.570443
2012-08-31,5.4274,107550853.066775,-28.402252,-0.103362,-0.013905,0.970155,0.607891
2012-09-03,5.3963,107551122.753885,-60.566076,-0.109038,-0.003544,0.846886,0.63996
2012-09-04,5.2349,107543187.29568,-172.432224,-0.12649,-0.047878,1.182944,0.648807
2012-09-05,5.1045,107506401.036695,-256.34865,-0.120389,-0.085072,1.153425,0.627926
2012-09-06,5.1541,107469520.36912,-222.047841,-0.066418,-0.075811,1.162931,0.590564
2012-09-07,5.3218,107442751.62342,-88.602066,-0.053888,-0.016074,1.17031,0.544307
2012-09-10,5.2721,107406380.22069,-78.791623,-0.032341,-0.01807,1.15311,0.466747
2012-09-11,5.21,107352091.018745,-109.217032,-0.054318,-0.076217,1.246317,0.374417
2012-09-12,5.2224,107317467.05508,-89.832865,-0.026157,-0.063022,1.246476,0.272207
2012-09-13,5.21,107283122.941805,-84.901204,-0.108654,-0.076217,1.164629,0.204467
2012-09-14,5.2535,107254766.306655,-57.454936,-0.111405,-0.049255,1.174682,0.154108
2012-09-17,5.1479,107221987.1883,-96.399244,-0.09855,-0.071032,1.185918,0.082273
2012-09-18,5.1107,107189951.943385,-124.271659,-0.122632,-0.037218,1.167722,0.024472
2012-09-19,5.1107,107157916.69847,-116.37647,-0.104711,0.001922,1.169669,-0.040374
2012-09-20,4.9554,107104955.651215,-164.227875,-0.093209,-0.061031,1.282263,-0.130428
2012-09-21,4.9306,107044252.72466,-177.545411,-0.105644,-0.114285,1.271372,-0.225305
2012-09-24,4.912,106981989.18326,-169.706894,-0.113885,-0.106765,1.26068,-0.328607
2012-09-25,4.8809,106904406.856705,-151.240813,-0.105139,-0.099428,1.34908,-0.434715
2012-09-26,4.8374,106827265.389915,-144.972785,-0.099819,-0.115845,1.27355,-0.581811
2012-09-27,4.9492,106758638.954375,-100.574633,-0.100734,-0.078784,1.341397,-0.702761
2012-09-28,4.9927,106707517.6954,-74.931833,-0.096998,-0.077763,1.344555,-0.846189
2012-10-08,4.6359,106656564.988765,-56.063565,-0.120716,-0.049664,1.292819,-0.960031
2012-10-09,4.7399,106634833.63526,-10.052528,-0.113348,-0.003873,1.373342,-1.047185
2012-10-10,4.7341,106624712.78566,0.405493,-0.128205,-0.005791,1.317731,-1.115818
2012-10-11,4.7168,106598980.58254,-2.596476,-0.110283,0.038565,1.269065,-1.138694
2012-10-12,4.7514,106557841.6927,27.135054,-0.101175,0.059396,1.257713,-1.149969
2012-10-15,4.6994,106528753.95169,4.247291,-0.049979,0.047378,1.293791,-1.165452
2012-10-16,4.8207,106533038.46849,68.699294,-0.053989,0.102062,1.334935,-1.129231
2012-10-17,4.8322,106538496.10482,90.970872,-0.077832,0.122557,1.319872,-1.073869
2012-10-18,4.8842,106560364.958725,123.345107,-0.034252,0.099775,1.304232,-1.01899
2012-10-19,4.8726,106564003.372005,123.170841,-0.04987,0.080299,1.326297,-0.985973
2012-10-22,4.9246,106586551.235285,138.820795,-0.045923,0.100565,1.331894,-0.954521
2012-10-23,4.8553,106609125.911455,111.51527,-0.084063,0.038843,1.365228,-0.915711
2012-10-24,4.8669,106637845.12747,96.961794,-0.080048,0.044707,1.366961,-0.881661
2012-10-25,4.8438,106674546.545045,81.413394,-0.035436,0.043066,1.36852,-0.843403
2012-10-26,4.7803,106712751.845435,43.97772,-0.073407,0.009664,1.205002,-0.775647
2012-10-29,4.7918,106763871.122,30.062217,-0.084401,0.031495,1.188999,-0.689573
2012-10-30,4.8091,106825797.05091,33.501239,-0.086587,-0.003785,1.228883,-0.583443
2012-10-31,4.8265,106900305.82279,40.579642,-0.1111,-0.001903,1.204363,-0.464979
2012-11-01,4.9188,106973348.97279,100.277009,-0.133633,0.011089,1.208521,-0.323611
2012-11-02,5.0516,107066477.17904,195.958832,-0.144557,0.0576,1.287638,-0.158737
2012-11-05,5.0632,107190007.51107,212.813784,-0.138375,0.043858,1.411221,0.025754
2012-11-06,5.0285,107285872.954815,151.694936,-0.144523,0.056034,1.470047,0.184704
2012-11-07,5.0112,107381726.616135,128.8649,-0.112025,0.046557,1.505448,0.324656
2012-11-08,4.9131,107474131.327065,61.928873,-0.113735,0.022505,1.606378,0.450791
2012-11-09,4.9073,107549483.442685,30.151163,-0.114358,0.042122,1.623408,0.54837
2012-11-12,4.9939,107640262.723535,77.370232,-0.1237,0.066781,1.67566,0.648419
2012-11-13,4.8784,107700139.849695,12.91818,-0.149024,0.022761,1.767759,0.755728
2012-11-14,4.9131,107755167.37351,-3.937866,-0.11535,0.028317,1.710192,0.807536
2012-11-15,4.8207,107794972.584435,-65.106345,-0.10299,-0.03112,1.77798,0.849083
2012-11-16,4.7918,107833709.14067,-103.963432,-0.092404,-0.079063,1.910893,0.904715
2012-11-19,4.8265,107867313.626985,-78.498922,-0.062694,-0.071805,1.928252,0.974932
2012-11-20,4.8091,107902913.51955,-64.047732,-0.033558,-0.067236,1.916067,1.03567
2012-11-21,4.8957,107939358.76446,-24.552511,-0.07115,-0.035595,1.867415,1.098783
2012-11-22,4.8611,107978172.1207,-32.223838,-0.04955,-0.016516,1.87128,1.157505
2012-11-23,4.965,108044100.27772,36.20718,-0.054945,0.018369,1.951138,1.222678
2012-11-26,4.9362,108100527.567945,42.065614,-0.074455,-0.01791,2.040272,1.270576
2012-11-27,4.9362,108150280.38317,34.567721,-0.075811,0.01854,1.95236,1.311664
2012-11-28,4.89,108186843.82183,-22.986428,-0.058914,-0.007348,1.965994,1.345039
2012-11-29,4.8611,108200293.561275,-63.045274,-0.041589,0.01323,2.039806,1.384295
2012-11-30,4.8669,108190583.63822,-69.898515,-0.053709,0.024784,1.942738,1.405292
2012-12-03,4.6648,108121420.932355,-204.115583,-0.003507,-0.052786,2.119321,1.371621
2012-12-04,4.711,108079070.77571,-215.698794,-0.010378,-0.032242,2.02984,1.317796
2012-12-05,4.9477,108081820.60852,2.676784,-0.005271,0.016607,2.094913,1.280875
2012-12-06,5.017,108117625.1968,137.152048,-0.001762,0.050344,2.090069,1.264298
2012-12-07,5.2595,108198513.17336,266.916652,0.014915,0.092048,2.291131,1.261452
2012-12-10,5.2825,108302173.05461,282.837811,0.054216,0.109282,2.218534,1.250098
2012-12-11,5.2883,108432809.84055,214.011418,0.066781,0.111088,2.186597,1.231475
2012-12-12,5.3403,108574000.38899,189.235114,-0.02177,0.144137,2.179252,1.212446
2012-12-13,5.2652,108706814.08626,141.821363,0.003687,0.130538,2.187952,1.214279
2012-12-14,5.6867,108888529.25775,197.536833,-0.007513,0.264357,2.225776,1.224054
2012-12-17,5.6751,109038097.064005,183.077592,-0.020567,0.348455,2.229923,1.208447
2012-12-18,5.6982,109221634.443305,155.527522,-0.005652,0.33518,2.238248,1.178932
2012-12-19,5.6751,109381668.386665,132.135718,-0.024084,0.228603,2.249207,1.144254
2012-12-20,5.6174,109518498.787445,98.999777,0.036317,0.184677,2.248616,1.09503
2012-12-21,5.5423,109621751.674165,81.461047,0.036738,0.080949,2.278777,1.037784
2012-12-24,5.6116,109751644.298385,80.715065,0.071522,0.093538,2.269791,0.966723
2012-12-25,5.8541,109922877.278855,109.552264,0.115772,0.160603,2.284004,0.89297
2012-12-26,5.7964,110078323.457765,102.818219,0.124928,0.127581,2.381711,0.779196
2012-12-27,5.7733,110224467.08589,90.615161,0.115398,0.145173,2.391559,0.663139
2012-12-28,5.8483,110374151.02964,91.556853,0.116643,0.041233,2.395597,0.526259
2012-12-31,5.5399,110588236.42964,109.975,0.135216,0.076793,2.395679,0.410044
2013-01-04,5.5292,110757456.257765,124.634528,0.022409,0.06752,2.272365,0.352851
2013-01-07,5.5935,110902782.296825,125.388104,0.024086,0.091555,2.26834,0.31697
2013-01-08,5.4704,111004443.829635,95.021264,0.108584,0.073427,2.333428,0.256269
2013-01-09,5.4061,111048436.367135,60.115888,0.093165,0.076432,2.419795,0.14824
2013-01-10,5.4222,111073364.067915,56.717828,0.17697,0.061567,2.299669,0.019654
2013-01-11,5.3312,111066972.187445,21.577541,0.191746,-0.025429,2.164122,-0.067491
2013-01-14,5.5988,111073158.761665,85.356264,0.179818,0.060139,2.151361,-0.166471
2013-01-15,5.6309,111113599.962445,140.878312,0.21844,0.074913,2.155228,-0.274689
2013-01-16,5.5185,111097451.014785,73.691854,0.145495,0.025438,2.203682,-0.396557
2013-01-17,5.5453,111122902.63275,66.974995,0.278616,0.001361,1.865894,-0.49335
2013-01-18,5.647,111138335.47728,119.937837,0.253595,0.030248,1.858687,-0.573931
2013-01-21,5.7701,111200330.69056,142.574517,0.265704,0.044648,1.876442,-0.640087
2013-01-22,5.9628,111343229.85384,212.067409,0.237556,0.12847,1.686768,-0.646881
2013-01-23,5.9949,111530990.48118,223.828771,0.246625,0.156206,1.697447,-0.625154
2013-01-24,5.8825,111655541.65383,180.448288,0.2178,0.121605,1.720167,-0.595959
2013-01-25,5.9093,111757586.43273,129.434241,0.249412,0.1565,1.692384,-0.560646
2013-01-28,6.1394,111914275.033505,170.765737,0.356193,0.136469,1.607203,-0.522725
2013-01-29,6.2411,112135446.99522,178.335027,0.331941,0.152781,1.612433,-0.434699
2013-01-30,6.1769,112319414.163185,129.71696,0.316774,0.169622,1.608227,-0.361554
2013-01-31,6.2358,112503469.184275,123.582847,0.333875,0.176665,1.611039,-0.264577
2013-02-01,6.4071,112757044.724115,136.786349,0.335058,0.18955,1.611238,-0.174327
2013-02-04,6.4713,113043626.00302,156.115967,0.277577,0.169648,1.59903,-0.1013
2013-02-05,6.3642,113322242.99755,110.408186,0.294104,0.092789,1.547981,-0.062341
2013-02-06,6.5302,113646833.93739,118.947043,0.267157,0.122824,1.45646,0.032962
2013-02-07,6.2679,113917806.9577,76.768245,0.252564,0.090767,1.59331,0.131137
2013-02-08,6.3268,114230027.243635,60.345426,0.297143,0.097704,1.592085,0.236822
2013-02-18,6.1501,114489516.19676,44.192239,0.268283,0.002381,1.727248,0.29161
2013-02-19,6.0752,114707469.20145,7.738572,0.323648,-0.036038,1.543733,0.368998
2013-02-20,5.9682,114913531.80458,-38.685991,0.383918,-0.045994,1.486525,0.434395
2013-02-21,5.7059,115076892.554585,-111.556342,0.33014,-0.115215,1.55783,0.514484
2013-02-22,5.6738,115200054.74521,-133.18862,0.379815,-0.153738,1.604823,0.554318
2013-02-25,5.7862,115308987.715525,-113.153735,0.429219,-0.141726,1.63079,0.605662
2013-02-26,5.738,115341278.14365,-96.875758,0.456465,-0.132474,1.557444,0.643325
2013-02-27,5.7808,115367138.476465,-99.428438,0.533023,-0.153128,1.598967,0.599065
2013-02-28,6.0163,115460670.35459,-50.348777,0.501675,-0.054329,1.665581,0.547018
2013-03-01,5.9842,115512188.882715,-38.832156,0.479314,-0.073026,1.65007,0.499976
2013-03-04,5.6256,115505015.570215,-110.558455,0.440312,-0.116244,1.694222,0.43907
2013-03-05,5.92,115477730.01709,-62.00988,0.531718,-0.03497,1.80086,0.396327
2013-03-06,5.936,115497649.60459,-29.933346,0.566316,-0.007403,1.7683,0.326122
2013-03-07,5.7326,115468168.93584,-73.103985,0.567278,0.006575,1.824518,0.266713
2013-03-08,5.7862,115414963.46084,-64.386184,0.602381,0.027849,1.810033,0.203298
2013-03-11,5.7166,115300930.09209,-78.170624,0.659012,-0.016759,1.809714,0.136191
2013-03-12,5.5132,115192249.849905,-119.597496,0.798487,-0.054802,1.842342,0.041185
2013-03-13,5.5185,115068556.36866,-133.56865,0.731085,-0.063302,1.87366,0.006519
2013-03-14,5.5506,114995601.392885,-122.162122,0.658572,-0.106322,1.852626,-0.081517
2013-03-15,5.5721,114917139.838985,-88.776082,0.536247,-0.094821,1.84427,-0.119193
2013-03-18,5.5774,114875896.18352,-106.686431,0.447771,-0.012058,1.787394,-0.146918
2013-03-19,5.6684,114867804.81712,-69.391376,0.384107,-0.058742,1.7803,-0.140688
2013-03-20,5.9842,114918015.10072,87.220738,0.358909,0.011211,1.8966,-0.141167
2013-03-21,5.9467,114969782.899945,118.19224,0.30683,0.05228,1.924496,-0.111815
2013-03-22,5.9896,115059460.47261,109.498367,0.254061,0.049022,1.933949,-0.082784
2013-03-25,5.9253,115119426.134335,100.609747,0.110413,0.051159,1.939604,-0.051358
2013-03-26,5.7326,115182407.916375,3.335861,0.144713,0.05661,1.978006,-0.056493
2013-03-27,5.7915,115239940.904665,13.739098,0.124763,0.070317,2.015548,-0.061167
2013-03-28,5.4329,115227215.28827,-161.957594,0.143248,-0.030108,2.135356,-0.039447
2013-03-29,5.5988,115274844.596875,-95.961519,0.226312,0.006799,2.186929,0.014164
2013-04-01,5.2412,115339612.93751,-88.84631,0.241544,-0.023088,2.175522,0.049181
2013-04-02,5.2719,115389469.75705,-75.539326,0.118583,-0.037182,2.321967,0.096445
2013-04-03,5.3179,115428257.003935,-48.632973,0.12992,-0.096043,2.314169,0.136302
2013-04-08,5.2463,115480240.18832,-85.863221,0.150387,-0.105573,2.409847,0.19715
