date,PE,OBV20,CCI20,MOMENTUM3M,REVS10,BETA21,CAPMALPHA21
2012-02-20,59.8457,30550907.8445,-33.870968,0.083871,-0.017241,1.283742,-0.025724
2012-02-21,59.8457,30553127.574665,,0.022082,,1.245659,-0.138649
2012-02-22,60.0674,30557770.51284,,0.206186,-0.019943,0.901535,-0.226131
2012-02-23,59.2916,30556982.91703,,0.132653,-0.045326,0.705125,-0.293924
2012-02-24,59.6241,30556893.59075,,0.202847,-0.014493,0.68599,-0.348303
2012-02-27,60.289,30571011.64572,,0.316794,-0.002882,0.63853,-0.391616
2012-02-28,60.8432,30579299.66866,,0.189474,0.032353,0.58839,-0.404921
2012-02-29,60.6215,30584347.189645,,0.177258,0.026471,0.60609,-0.471248
2012-03-01,61.0648,30596016.37821,,0.169435,0.002841,0.656192,-0.512377
2012-03-02,60.954,30604954.801735,,0.244755,0.008596,0.579292,-0.545181
2012-03-05,58.7375,30601667.65651,,0.229167,-0.02924,0.848693,-0.617152
2012-03-06,58.2942,30596396.06558,,0.16388,,0.78301,-0.665915
2012-03-07,57.7401,30581377.636955,,0.192308,-0.061047,0.799776,-0.702781
2012-03-08,57.7401,30564993.822295,,0.26259,-0.041543,0.59629,-0.740068
2012-03-09,60.289,30565079.986545,,0.412,0.017647,0.995465,-0.736461
2012-03-12,60.3999,30573923.351185,,0.5,0.00289,0.953025,-0.710935
2012-03-13,60.954,30591947.840045,,0.49569,0.002849,0.995903,-0.685122
2012-03-14,58.7375,30601410.514845,,0.465517,-0.048711,1.301521,-0.66678
2012-03-15,58.8483,30603704.576365,,0.465517,-0.056657,1.288906,-0.635835
2012-03-16,59.9566,30621380.47851,,0.44856,-0.025568,1.447692,-0.662504
2012-03-19,59.9566,30641109.151165,,0.342308,0.033133,1.445047,-0.683607
2012-03-20,60.7323,30668360.702725,76.457519,0.325581,0.067073,1.142904,-0.640676
2012-03-21,58.2942,30688691.458975,-61.755952,,0.01548,1.145114,-0.633989
2012-03-22,57.6292,30707440.55585,-140.95547,0.127869,-0.003096,1.185653,-0.625788
2012-03-23,57.2968,30721931.533685,-139.590854,0.115894,-0.078035,1.185256,-0.614627
2012-03-26,57.0751,30726383.70898,-130.062042,0.111111,-0.086455,1.230982,-0.60077
2012-03-27,56.8534,30724741.27451,-123.747277,0.123377,-0.105114,1.205221,-0.60221
2012-03-28,56.0777,30723901.291995,-157.21703,0.125,-0.072289,1.067598,-0.621764
2012-03-29,56.4101,30714780.03018,-131.376446,0.140523,-0.066066,1.003384,-0.61268
2012-03-30,56.521,30712175.148445,-101.30719,0.063253,-0.090379,0.991529,-0.611912
2012-04-05,36.9059,30729491.87843,-78.095238,0.069909,-0.075802,1.039131,-0.600174
2012-04-06,36.9059,30750775.670525,-63.593312,0.044025,-0.094286,0.990365,-0.52827
2012-04-09,36.6909,30778235.512765,-64.161661,0.028213,-0.042683,1.000766,-0.469187
2012-04-10,36.6193,30804928.11653,-76.175185,-0.021212,-0.02795,0.94242,-0.411942
2012-04-11,36.261,30819197.332795,-79.906205,-0.041543,-0.034483,0.976165,-0.353903
2012-04-12,37.4792,30823016.22523,-23.864393,0.023669,0.025237,1.029282,-0.329982
2012-04-13,37.6225,30822745.438075,26.556116,0.061162,0.038095,1.038624,-0.325883
2012-04-16,37.9809,30832639.98002,48.795944,0.053892,0.077922,1.018692,-0.311247
2012-04-17,37.1209,30837150.57958,22.284494,-0.040462,0.028939,0.89652,-0.283945
2012-04-18,37.6942,30831153.018885,42.785235,-0.051282,0.051282,0.951933,-0.274732
2012-04-19,38.6258,30828872.554285,139.830508,0.005865,0.07571,0.867648,-0.230659
2012-04-20,38.2675,30816797.47777,156.405473,0.011799,0.059937,0.773727,-0.203806
2012-04-23,38.3392,30814909.326055,166.9627,0.041667,0.073248,0.915031,-0.232
2012-04-24,38.6975,30821589.615745,166.919001,0.012346,0.092652,0.92099,-0.181857
2012-04-25,39.1991,30837932.446355,174.525745,-0.082621,0.133117,0.933771,-0.11026
2012-04-26,38.4108,30852987.98497,108.950992,-0.042042,0.04,0.921634,-0.076793
2012-04-27,37.9809,30868305.851515,35.881753,-0.06213,0.015291,0.943367,-0.051894
2012-05-02,38.5542,30889284.296575,92.620865,-0.086957,0.024096,0.952391,-0.014699
2012-05-03,39.1991,30911050.584215,109.54804,-0.091445,0.090625,0.982258,0.037505
2012-05-04,39.1275,30929663.268925,98.271605,-0.116477,0.060976,1.102262,0.053877
2012-05-07,40.0591,30972432.28098,140.509915,-0.113636,0.058651,1.022978,0.106525
2012-05-08,40.1307,31028871.024285,150.068213,-0.109551,0.077381,1.108152,0.155516
2012-05-09,39.9874,31078530.60807,128.364389,-0.10452,0.068249,0.979315,0.197274
2012-05-10,39.8441,31127514.13082,105.172414,-0.097701,0.046784,0.973985,0.236528
2012-05-11,39.4858,31176262.762555,89.026915,-0.082111,0.011461,1.072851,0.280403
2012-05-14,40.1307,31232297.722025,109.610802,-0.122507,0.071006,0.921627,0.359948
2012-05-15,39.4858,31283550.19546,50.276855,-0.07932,0.063253,0.664085,0.413172
2012-05-16,38.9125,31330030.15483,4.607736,-0.052174,0.014706,0.784249,0.458829
2012-05-17,39.1275,31384129.063225,29.445688,-0.043228,-0.002865,0.760918,0.484368
2012-05-18,39.5574,31441688.107655,38.438438,-0.058824,0.017241,0.456165,0.544885
2012-05-21,39.8441,31498144.62103,65.139473,-0.035294,-0.00831,0.372825,0.605114
2012-05-22,40.1307,31567107.773665,105.919003,-0.03125,0.0,0.406728,0.629716
2012-05-23,39.9157,31631707.985775,67.584481,-0.037249,-0.002778,0.530371,0.674317
2012-05-24,39.3424,31691859.55531,29.982363,-0.01462,-0.019553,0.62556,0.716192
2012-05-25,39.9157,31745506.04193,43.822598,,0.016997,0.5255,0.724996
2012-05-28,39.7007,31800048.04242,24.798155,0.014535,-0.016575,0.343914,0.697735
2012-05-29,39.6291,31849228.181775,4.324049,0.002967,0.005666,0.313541,0.704385
2012-05-30,39.5574,31889454.05863,-46.546547,-0.023529,0.026087,0.304289,0.725386
2012-05-31,39.0558,31922429.44994,-118.194509,-0.017341,-0.002874,0.205625,0.721024
2012-06-01,39.4858,31964070.50707,-84.413426,-0.005698,-0.002825,0.177055,0.703172
2012-06-04,40.5607,31994529.697015,115.88785,-0.002865,0.027933,-0.269443,0.729464
2012-06-05,43.3555,32029538.35102,476.190476,0.022663,0.124309,-0.198043,0.777299
2012-06-06,44.0721,32091573.386275,369.483568,0.028409,0.16156,-0.184084,0.835338
2012-06-07,43.3555,32127097.405415,244.347646,0.084337,0.159544,-0.227227,0.864931
2012-06-08,43.1405,32140713.47885,183.378326,0.091463,0.125348,-0.185963,0.895863
2012-06-11,42.4239,32130491.21088,111.793577,0.092879,0.106742,-0.403318,0.916577
2012-06-12,42.4239,32123716.140955,,0.120743,,-0.346545,0.892242
2012-06-13,44.8604,32120110.070055,,0.020231,0.20904,0.20613,0.975263
2012-06-14,44.7171,32073093.38939,,-0.005764,0.227666,0.094945,1.073705
2012-06-15,44.1438,31997181.271225,,-0.011364,0.184136,0.066301,1.165632
2012-06-18,44.4304,31938688.63333,,0.066265,0.146739,0.116793,1.22007
2012-06-19,45.2904,31890884.540745,,0.075075,0.066339,0.034756,1.288778
2012-06-20,45.2904,31844177.259195,,0.055394,0.040767,0.036356,1.36854
2012-06-21,46.0787,31821689.88975,,0.046647,0.093366,-0.087914,1.459233
2012-06-25,47.3686,31824817.651655,,0.002857,0.14604,-0.371432,1.590371
2012-06-26,46.7953,31821666.808285,,0.094512,0.154822,-0.380397,1.689352
2012-06-27,47.0819,31838671.339915,,0.10559,,-0.280746,1.816399
2012-06-28,46.652,31844762.883655,,0.112853,0.070093,-0.154614,1.933335
2012-06-29,46.222,31827218.834815,,0.116719,0.061033,-0.346835,2.028708
2012-07-02,39.2674,31784607.75746,,0.101587,0.074163,-0.392534,2.149734
2012-07-03,38.4722,31717775.35979,,0.146104,0.033175,-0.480669,2.241889
2012-07-04,38.1052,31620100.76056,,0.18328,-0.009217,-0.209237,2.297077
2012-07-05,37.9829,31492531.3043,,0.304487,-0.013825,-0.223526,2.242063
2012-07-06,38.1664,31404597.00976,,0.315457,-0.031461,-0.147947,2.168686
2012-07-09,40.613,31362561.34803,,0.283912,0.017279,-0.912542,2.155494
2012-07-10,41.5916,31359135.69411,,0.286624,0.07033,-0.95798,2.169192
2012-07-11,41.7139,31382606.77144,186.86599,0.258786,0.065359,-0.832323,2.209814
2012-07-12,41.2858,31386498.276895,124.038954,,0.052402,-0.930331,2.259191
2012-07-13,41.3469,31434243.929615,118.183001,0.316923,0.068584,-1.574152,2.166684
2012-07-16,42.4479,31519116.126085,189.952719,0.302752,0.115813,-1.61958,2.077629
2012-07-17,43.243,31593764.9374,176.797091,0.259036,0.178899,-1.469237,2.040377
2012-07-18,43.7323,31660430.703405,175.105485,0.31875,0.213953,-1.48665,2.00768
2012-07-19,42.9984,31718948.359255,116.434067,0.323171,0.191589,-1.531184,1.942754
2012-07-20,42.3867,31749695.544405,86.413326,0.272727,0.160093,-1.395102,1.8673
2012-07-23,42.8149,31760808.61237,63.801096,0.324405,0.076433,-1.355354,1.771345
2012-07-24,42.6314,31775506.63385,81.166902,0.373887,0.034908,-1.303388,1.645512
2012-07-25,42.6314,31777105.420955,66.813151,0.330409,0.030675,-1.266882,1.546819
2012-07-26,41.8974,31789895.560405,40.169661,0.315186,0.020747,-1.211793,1.418871
2012-07-27,41.8363,31822533.15376,9.704416,0.35503,0.016563,-1.254585,1.29429
2012-07-30,40.7353,31863740.972115,-15.212786,0.361446,-0.055888,-1.203782,1.154735
2012-07-31,41.2246,31918242.201405,-18.552481,0.320588,-0.064202,-1.182964,1.024514
2012-08-01,42.0197,31991603.749055,29.669997,0.249284,-0.05364,-0.860785,0.972945
2012-08-02,42.8149,32081261.70764,61.496484,0.235632,-0.005882,-0.90695,0.957521
2012-08-03,43.1819,32164151.08927,100.676183,0.185596,0.026,-0.959243,1.021094
2012-08-06,42.9984,32215889.516215,56.014692,0.190608,0.005917,-1.097753,1.078159
2012-08-07,41.6528,32230455.92363,-46.270066,0.308333,-0.031746,-0.370453,1.030611
2012-08-08,41.5304,32211903.779875,-75.951718,0.360335,-0.035714,-0.307024,0.939739
2012-08-09,41.3469,32207285.832605,-88.477952,0.385269,-0.018293,-0.358458,0.827282
2012-08-10,41.2858,32186228.56854,-67.642753,0.331492,-0.01833,-0.283549,0.722635
2012-08-13,41.2858,32152658.034165,-78.968884,0.368272,0.019027,-0.22779,0.682389
2012-08-14,41.2246,32101873.18104,-48.644338,0.452174,0.0,0.16372,0.61905
2012-08-15,40.3072,32029677.71854,-134.668721,0.477011,-0.05668,0.230268,0.491591
2012-08-16,40.3072,31965630.366195,-149.847553,0.474576,-0.080868,0.195135,0.356928
2012-08-17,40.8576,31911100.88299,-103.98648,0.424581,-0.074074,0.257814,0.269771
2012-08-20,41.0411,31852419.306425,-94.473633,0.381215,-0.062745,0.154236,0.21102
2012-08-21,40.8576,31794603.36502,-54.684233,0.412256,-0.026639,0.278578,0.145517
2012-08-22,41.7139,31742177.762675,-26.793824,0.435897,0.006173,0.11785,0.105425
2012-08-23,41.7139,31695205.52986,12.7472,0.4039,0.012422,0.125661,0.06083
2012-08-24,41.0411,31653529.998805,-19.87225,0.382022,-0.008299,0.234779,0.037649
2012-08-27,40.0013,31615951.81775,-120.313565,0.383099,-0.043568,0.584383,0.002847
2012-08-28,38.9004,31569174.13201,-203.434343,0.336158,-0.079002,0.356063,-0.018258
2012-08-29,38.2887,31512317.6658,-231.839783,0.386167,-0.070815,0.41942,-0.070763
2012-08-30,38.6557,31453909.569515,-195.417994,0.399433,-0.05794,0.234636,-0.179174
2012-08-31,38.778,31392555.85116,-143.022691,0.377717,-0.071579,0.370585,-0.310264
2012-09-03,38.1664,31334904.583975,-148.148148,0.260442,-0.098326,0.097247,-0.490067
2012-09-04,37.7383,31286233.0207,-147.588465,0.223022,-0.107368,0.12937,-0.662651
2012-09-05,39.6343,31254559.24297,-55.248619,0.199017,-0.06953,0.363736,-0.696749
2012-09-06,39.6955,31231228.087115,-30.74734,0.20297,-0.067485,0.375605,-0.70955
2012-09-07,40.613,31230615.86173,35.165257,0.225888,-0.014644,0.625539,-0.697459
2012-09-10,40.98,31235126.075015,37.315401,,0.034707,0.640474,-0.683057
2012-09-11,40.1848,31242773.277365,8.5578,0.126168,0.047404,0.743566,-0.685949
2012-09-12,39.0839,31253790.85198,-39.970702,0.129108,0.030023,0.695153,-0.699849
2012-09-13,38.7169,31258935.376595,-72.17187,0.114833,0.002278,0.65152,-0.676228
2012-09-14,37.8606,31249951.90277,-105.639525,0.104265,-0.034014,0.579326,-0.669787
2012-09-17,37.3713,31232728.38363,-134.579439,0.09447,-0.030162,0.590327,-0.703009
2012-09-18,36.3926,31214797.007065,-159.404436,0.101382,-0.051887,0.668487,-0.770735
2012-09-19,36.5761,31194709.272495,-150.05848,0.067416,-0.10989,0.691248,-0.818793
2012-09-20,35.1694,31170434.475815,-177.067128,0.056156,-0.162281,0.914783,-0.925196
2012-09-21,36.6373,31165634.39222,-108.598351,0.074725,-0.138004,0.971039,-0.988026
2012-09-24,36.6373,31166970.77425,-104.719764,0.041394,-0.148847,0.957522,-1.049667
2012-09-25,36.3926,31169804.13753,-101.963409,0.00655,-0.133621,0.914472,-1.100781
2012-09-26,35.5975,31173322.385185,-109.22642,-0.019912,-0.127803,1.00844,-1.12628
2012-09-27,37.0043,31180304.59807,-66.074951,-0.035635,-0.063636,1.216052,-1.110903
2012-09-28,38.7169,31200309.906075,11.598588,0.006881,0.032864,1.398719,-1.069554
2012-10-08,21.7468,31220701.36213,24.434389,0.025581,0.038278,1.401534,-1.026403
2012-10-09,21.8508,31254541.94787,21.888773,0.007009,0.087065,1.361613,-0.948876
2012-10-10,21.1572,31266212.947675,-20.826953,-0.016241,0.02963,1.370593,-0.897684
2012-10-11,21.1572,31275186.700995,-33.453767,-0.03397,0.091623,1.387037,-0.957263
2012-10-12,20.9491,31265628.83322,-30.770161,-0.063655,0.012315,1.391813,-1.023761
2012-10-15,21.1225,31255141.506465,-14.452114,-0.03681,0.024631,1.609481,-1.081936
2012-10-16,20.4635,31238967.971895,-65.148482,-0.010373,-0.012438,1.57446,-1.179377
2012-10-17,20.9837,31234779.922875,-15.928516,-0.039337,0.059126,1.573684,-1.223487
2012-10-18,21.0531,31243927.74026,30.995106,-0.10978,0.004854,1.535904,-1.231954
2012-10-19,20.741,31255922.868585,-29.086678,-0.143969,-0.079545,1.559695,-1.260697
2012-10-22,20.9144,31275823.29945,-19.418632,-0.183908,-0.0553,1.633846,-1.239189
2012-10-23,20.7756,31295342.46235,-40.508434,-0.180392,-0.070938,1.74231,-1.210088
2012-10-24,21.7815,31327225.108255,97.880018,-0.196,0.043165,1.581163,-1.096618
2012-10-25,22.0243,31377212.05377,194.289261,-0.201183,0.059952,1.507809,-0.973839
2012-10-26,22.3711,31422036.59147,176.816239,-0.242063,0.099757,0.962203,-0.764056
2012-10-29,22.1977,31458811.02839,152.480583,-0.194444,0.074519,0.978579,-0.633388
2012-10-30,21.6081,31490951.806715,68.521983,-0.174797,0.083123,0.979518,-0.526675
2012-10-31,22.3017,31536662.61668,70.535785,-0.181263,0.092233,1.054422,-0.39545
2012-11-01,22.7873,31581442.930555,137.112623,-0.17759,0.120773,0.987593,-0.255916
2012-11-02,22.6833,31608176.71728,136.883427,-0.143451,0.138272,0.710283,-0.157175
2012-11-05,22.4752,31634094.704395,117.015566,-0.109312,0.109756,0.328792,-0.110414
2012-11-06,22.9607,31655707.24073,117.4766,-0.143984,0.155172,0.183852,-0.033567
2012-11-07,23.2035,31691748.694835,125.937835,-0.148148,0.094253,0.19601,0.046081
2012-11-08,22.6486,31724453.8298,95.238095,-0.182353,0.040724,0.662693,0.168353
2012-11-09,22.3364,31760454.780195,53.196053,-0.145492,-0.002212,0.672921,0.305429
2012-11-12,22.6833,31799379.65793,73.100127,-0.154321,0.03132,0.748657,0.467029
2012-11-13,22.6833,31848257.41301,48.623316,-0.138716,0.072093,0.700171,0.599515
2012-11-14,22.8914,31893282.491915,68.813549,-0.176349,0.037778,0.785093,0.795702
2012-11-15,22.163,31925763.6634,20.20202,-0.145228,-0.038793,0.999271,0.923583
2012-11-16,21.8855,31956649.745825,-56.641782,-0.139293,-0.049892,1.195944,1.046204
2012-11-19,21.2612,31978097.65579,-129.490286,-0.130901,-0.076923,1.152209,1.163455
2012-11-20,21.9202,32009722.973175,-99.644128,-0.120172,-0.063966,1.113275,1.280812
2012-11-21,22.3017,32028985.389585,-25.718103,-0.145263,-0.054622,1.121473,1.40657
2012-11-22,22.4405,32037743.368105,14.319809,-0.089958,-0.013043,1.064923,1.442534
2012-11-23,22.822,32041299.26147,54.817276,-0.069474,0.031042,1.166473,1.460828
2012-11-26,22.7179,32046731.550925,60.5474,-0.075665,0.002169,1.523418,1.414928
2012-11-27,22.5098,32055732.62202,19.325411,-0.08589,-0.010846,1.50904,1.408417
2012-11-28,22.0936,32050910.547415,-78.9801,-0.100418,-0.049251,1.672367,1.442056
2012-11-29,22.2324,32045392.096245,-69.836813,-0.023861,0.004484,1.498469,1.43483
2012-11-30,22.7873,32048985.90738,27.748132,0.047404,0.059361,1.675829,1.426366
2012-12-03,23.2035,32064360.40289,133.647534,0.064665,0.133333,1.448706,1.462255
2012-12-04,23.3423,32078520.132385,146.542174,0.036446,0.093394,1.326088,1.52704
2012-12-05,23.7585,32106091.08473,260.335196,0.063492,0.093333,0.979081,1.526198
2012-12-06,24.4521,32147226.35856,204.944179,0.104408,0.127753,0.974346,1.535425
2012-12-07,24.3481,32175516.075555,204.792163,0.084906,0.094624,0.683536,1.524733
2012-12-10,23.8972,32183047.67146,134.834705,-0.008791,0.073593,0.549558,1.518707
2012-12-11,23.7585,32178323.843145,68.8456,0.010965,0.078947,0.551801,1.479092
2012-12-12,23.6544,32164321.95116,62.45517,-0.021231,0.101351,0.574108,1.429766
2012-12-13,23.6891,32164388.64238,63.122262,-0.020964,0.09375,0.542329,1.350054
2012-12-14,24.4868,32187400.49922,97.662977,-0.038793,0.105603,0.590502,1.335006
2012-12-17,23.2729,32200697.005275,54.246285,-0.017937,0.004202,0.553242,1.277206
2012-12-18,23.3423,32220392.058595,8.578647,-0.045455,0.0,0.513527,1.262174
2012-12-19,23.0648,32216934.94414,-31.292133,0.030516,-0.04065,0.597016,1.181001
2012-12-20,23.3076,32216484.309765,-12.31593,0.076555,-0.064453,0.573922,1.096497
2012-12-21,22.7179,32193353.735545,-55.532926,0.129353,-0.092338,0.6717,1.008052
2012-12-24,22.9954,32185546.408205,-55.372807,0.148148,-0.052419,0.660008,0.919465
2012-12-25,23.8278,32199867.948445,37.922448,0.209424,0.004065,0.819933,0.855599
2012-12-26,23.6197,32197324.471105,11.933559,0.123153,-0.002045,0.821668,0.78043
2012-12-27,23.4116,32175857.767985,-15.897948,0.093596,-0.016327,0.789671,0.694308
2012-12-28,23.8972,32162693.76877,30.70106,0.114428,-0.033138,0.859802,0.618751
2012-12-31,17.1003,32158826.799635,149.112426,0.192802,0.089958,0.922558,0.529755
2013-01-04,16.7171,32137537.87073,104.128245,0.15534,0.052083,1.1707,0.349644
2013-01-07,16.7889,32111510.241825,93.673119,0.090909,0.076271,1.162532,0.179448
2013-01-08,17.0284,32085305.746515,117.284765,0.133641,0.08142,1.135833,0.075717
2013-01-09,16.4057,32056885.490265,41.389714,0.171625,0.064935,1.317789,-0.11329
2013-01-10,16.0465,32018484.512135,-51.504212,0.220624,0.014894,1.423823,-0.30592
2013-01-11,15.6872,31974611.250415,-120.035461,0.189448,-0.064777,1.431012,-0.469179
2013-01-14,15.9986,31961162.87854,-86.974615,0.19708,-0.026639,1.330155,-0.626551
2013-01-15,15.8549,31914821.594165,-85.211849,0.175481,-0.026971,1.327952,-0.779573
2013-01-16,15.8309,31836612.76292,-79.513639,0.234257,-0.056452,1.358244,-0.937452
2013-01-17,15.7591,31760505.184805,-72.597137,0.245146,-0.107486,1.418808,-1.110608
2013-01-18,15.9267,31691398.01919,-57.984353,0.154589,-0.065347,1.424553,-1.213614
2013-01-21,15.304,31609266.508265,-124.022469,0.185185,-0.122047,1.412069,-1.381994
2013-01-22,14.8729,31482861.570775,-194.728383,0.15122,-0.173745,1.476548,-1.523627
2013-01-23,15.0166,31388099.09735,-167.948718,0.179803,-0.117886,1.468375,-1.661352
2013-01-24,14.8969,31268315.677045,-141.419009,0.062069,-0.100629,1.371877,-1.745017
2013-01-25,15.0406,31138970.652835,-119.48632,0.063348,-0.058442,1.298153,-1.81816
2013-01-28,15.0885,31048582.559875,-101.442874,0.09292,-0.08,0.948136,-1.913939
2013-01-29,15.1364,30998182.68254,-95.914742,0.091723,-0.063966,0.955138,-1.995609
2013-01-30,15.2801,30954123.25833,-69.914362,0.12093,-0.049145,0.959889,-2.073884
2013-01-31,16.2141,30940313.32318,16.235413,0.102222,0.04086,0.75963,-2.090968
2013-02-01,16.1902,30911982.85522,68.652437,0.122845,0.023305,0.557133,-2.131231
2013-02-04,16.2381,30899756.838825,102.291326,0.095445,0.087444,0.527049,-2.086608
2013-02-05,16.4536,30898274.24899,105.853547,0.116484,0.154206,0.548473,-2.03976
2013-02-06,16.2141,30897278.552905,98.84058,0.104478,0.115207,0.622431,-2.048257
2013-02-07,16.262,30934775.98807,80.197906,0.033613,0.132867,0.537485,-1.953899
2013-02-08,16.262,30990001.131045,87.152434,0.036957,0.117241,0.517551,-1.833
2013-02-18,16.0704,31012002.191205,58.874179,0.02439,0.093822,0.440406,-1.721892
2013-02-19,15.7351,31049498.813865,22.075411,0.030369,0.056948,0.487702,-1.623184
2013-02-20,16.0225,31116204.31621,31.778984,0.017354,0.069663,0.555813,-1.496518
2013-02-21,15.5196,31179915.64199,-10.449989,0.002141,-0.059917,0.801117,-1.383241
2013-02-22,15.4717,31219405.991205,-20.833333,0.042601,-0.062112,0.804612,-1.284118
2013-02-25,15.8788,31305147.837295,14.656752,0.077626,-0.030928,0.828977,-1.196573
2013-02-26,15.3998,31415719.48026,-19.487718,0.061905,-0.089069,1.049708,-1.054926
2013-02-27,15.4717,31520787.98885,-35.882908,-0.025057,-0.06405,0.988592,-0.885392
2013-02-28,15.8309,31653647.548225,-15.364828,-0.035556,-0.037037,0.986945,-0.723077
2013-03-01,15.9746,31791261.391195,2.798507,-0.055066,-0.024691,0.968192,-0.571904
2013-03-04,15.9507,31882309.30604,36.87654,-0.064516,-0.01046,0.692175,-0.416838
2013-03-05,16.286,31964669.913075,81.558347,-0.054113,0.049569,0.796981,-0.235064
2013-03-06,16.741,32046963.941985,177.540107,-0.037281,0.063025,0.849179,-0.039239
2013-03-07,16.8847,32101137.702145,141.215107,0.002252,0.125275,0.824331,0.153897
2013-03-08,16.6452,32176295.861915,127.960651,0.080357,0.108168,0.830406,0.232543
2013-03-11,16.3339,32212761.159965,61.660978,0.040948,0.040426,0.917099,0.329194
2013-03-12,16.286,32211128.90489,50.324551,0.018908,0.082222,0.907472,0.409525
2013-03-13,15.9986,32218671.06622,-11.16089,0.029167,0.048565,0.91658,0.4687
2013-03-14,15.9507,32206557.58888,-37.62174,-0.01626,0.010684,0.924499,0.562997
2013-03-15,16.1902,32203425.78185,4.265092,-0.050781,0.018987,0.943085,0.629674
2013-03-18,16.5015,32221451.95685,61.507,-0.045187,0.048626,0.886627,0.705028
2013-03-19,16.9566,32265709.38966,136.994949,-0.03629,0.057495,0.927122,0.794567
2013-03-20,16.6452,32275646.336535,99.902057,-0.056911,-0.007905,0.556428,0.86903
2013-03-21,16.5734,32292841.041225,71.13741,-0.026585,-0.025391,0.535473,0.905606
2013-03-22,16.6452,32323776.408415,52.265777,-0.071429,0.0,0.394577,0.977017
2013-03-25,16.4536,32334003.9842,39.536916,-0.116959,0.010225,0.397691,1.039814
2013-03-26,16.3339,32348155.984205,-11.547532,-0.016736,0.004107,0.401971,1.059434
2013-03-27,16.6692,32363647.949835,37.689133,-0.0625,0.058947,0.332513,1.101506
2013-03-28,16.262,32356099.567025,-13.540052,-0.040254,0.027484,0.471709,1.115348
2013-03-29,16.5255,32344073.8139,16.809605,-0.022965,0.028986,0.404441,1.134944
2013-04-01,12.7011,32355507.22093,-57.33094,0.025974,-0.022177,0.390505,1.12118
2013-04-02,12.7198,32356446.8678,-32.062916,0.006383,-0.056311,0.518606,1.088195
2013-04-03,12.7385,32342605.27639,-41.184041,-0.01417,-0.02988,0.41193,1.032243
2013-04-08,12.5699,32304140.193575,-96.888539,0.036885,-0.042084,0.288363,0.922955
2013-04-09,12.5512,32265156.57365,-95.081066,0.062241,-0.049801,0.324901,0.796974
2013-04-10,12.2889,32221388.66388,-173.247188,0.012097,-0.062753,0.307902,0.717044
2013-04-11,12.2515,32187927.02364,-163.269572,-0.06142,-0.05726,0.286179,0.648545
2013-04-12,12.1391,32152122.716215,-167.975256,-0.035644,-0.095427,0.310833,0.570228
2013-04-15,11.9705,32113287.779495,-185.71919,-0.064961,-0.082305,0.303801,0.507065
2013-04-16,11.6145,32047903.74434,-204.340921,-0.086873,-0.140845,0.130097,0.408108
