date,PE,OBV20,CCI20,MOMENTUM3M,REVS10,BETA21,CAPMALPHA21
2012-08-13,26.4969,71948142.804645,-60.904001,-0.10796,-0.025369,1.040129,-0.327301
2012-08-14,26.5877,71950731.535065,-95.383054,-0.106476,0.011239,1.132819,-0.297402
2012-08-15,26.5877,71952248.227985,-71.303914,-0.117115,0.003718,1.0462,-0.261278
2012-08-16,26.4062,71951691.770955,-90.909091,-0.105119,0.007521,1.043774,-0.236157
2012-08-17,26.4062,71952017.875935,-82.170543,-0.095868,0.0,1.031187,-0.21591
2012-08-20,26.3155,71952632.73741,-89.11538,-0.11359,-0.021984,1.049828,-0.198377
2012-08-21,26.3155,71952560.020905,-57.874235,-0.139349,-0.029098,1.056889,-0.185516
2012-08-22,26.134,71951456.13487,-100.904054,-0.114311,-0.036373,1.050892,-0.173614
2012-08-23,26.3155,71951847.513825,-83.488516,-0.117115,-0.039578,1.097977,-0.164997
2012-08-24,25.8617,71951904.48375,-126.54925,-0.149879,-0.057568,1.149088,-0.161454
2012-08-27,25.2265,71950995.593715,-230.894309,-0.173689,-0.052058,1.182481,-0.158049
2012-08-28,25.4988,71952543.632195,-199.283154,-0.15857,-0.044456,1.225187,-0.159477
2012-08-29,25.1358,71952761.338645,-176.767677,-0.175964,-0.059275,1.257141,-0.135279
2012-08-30,24.9543,71952577.72908,-179.982818,-0.167219,-0.059717,1.304888,-0.109168
2012-08-31,25.1358,71951975.777035,-141.788253,-0.141968,-0.052252,1.30916,-0.074593
2012-09-03,25.2265,71950866.293935,-118.235091,-0.141057,-0.044956,1.231899,-0.049034
2012-09-04,24.9543,71947901.207855,-116.440568,-0.122214,-0.056195,1.215678,-0.025979
2012-09-05,24.8636,71944264.997265,-115.982587,-0.107167,-0.052844,1.196169,-0.016713
2012-09-06,25.0451,71940170.598735,-92.002172,-0.10133,-0.052448,1.180143,-0.00387
2012-09-07,26.134,71939448.743175,18.755328,-0.106133,0.011453,1.105869,0.000387
2012-09-10,26.2247,71942234.68664,44.682752,-0.094484,0.043149,1.110285,-0.005596
2012-09-11,26.0432,71942794.15452,34.306908,-0.132288,0.023262,1.062423,-0.004899
2012-09-12,25.9525,71942030.982945,35.825545,-0.134646,0.035443,1.05223,-0.007881
2012-09-13,25.771,71940460.036905,13.152487,-0.140159,0.035724,1.075988,-0.020941
2012-09-14,26.0432,71940787.951805,50.170068,-0.14924,0.039381,1.084811,-0.025745
2012-09-17,24.9543,71939906.307675,-46.120219,-0.138295,-0.011768,1.204013,-0.042609
2012-09-18,24.8636,71938145.77204,-98.574155,-0.138741,-0.003969,1.182102,-0.054774
2012-09-19,24.9543,71937958.286455,-74.592075,-0.130323,0.003985,1.187913,-0.059523
2012-09-20,24.5006,71936181.47885,-118.908382,-0.113739,-0.023722,1.151438,-0.062686
2012-09-21,24.4099,71934734.82427,-144.170295,-0.107048,-0.071717,1.142062,-0.071823
2012-09-24,24.1376,71933445.03517,-163.89161,-0.120834,-0.086489,1.090294,-0.087953
2012-09-25,23.9561,71930667.49407,-160.302307,-0.120719,-0.087144,1.084398,-0.108862
2012-09-26,23.9561,71928423.48798,-144.444444,-0.116466,-0.083672,1.030855,-0.127662
2012-09-27,24.6821,71928690.4189,-77.241137,-0.115011,-0.045989,1.050576,-0.158149
2012-09-28,25.1358,71930284.87775,-16.247379,-0.121981,-0.037889,1.056925,-0.186088
2012-10-08,43.5298,71930221.18162,-8.412198,-0.115011,-0.003969,1.065492,-0.226839
2012-10-09,44.1653,71932662.6454,14.756944,-0.098964,0.015941,1.050601,-0.260547
2012-10-10,45.9129,71941206.63408,89.279896,-0.128059,0.055571,1.045255,-0.266362
2012-10-11,44.8008,71946550.13765,65.7277,-0.103597,0.048597,1.083446,-0.278087
2012-10-12,44.4831,71946572.979305,35.121951,-0.102862,0.044728,1.085415,-0.293245
2012-10-15,44.1653,71943535.27345,21.640489,-0.06362,0.049397,1.089248,-0.304938
2012-10-16,44.0064,71940628.967105,17.089202,-0.060086,0.053958,1.086384,-0.316462
2012-10-17,44.3242,71939992.300215,19.918699,-0.060513,0.062259,1.090546,-0.327958
2012-10-18,45.2774,71943004.135865,94.06953,-0.050554,0.052224,1.129093,-0.325945
2012-10-19,45.1185,71942869.545535,110.135841,-0.064532,0.027567,1.138786,-0.322637
2012-10-22,45.4363,71945762.857255,104.648863,-0.060513,0.047822,1.13645,-0.321991
2012-10-23,48.6136,71961012.808135,241.347677,-0.109568,0.109834,0.561157,-0.234316
2012-10-24,53.5385,71998238.10037,321.64597,-0.106788,0.180499,0.412656,-0.079265
2012-10-25,50.3612,72008914.049635,265.714286,-0.093549,0.135172,0.642329,0.029785
2012-10-26,48.6136,72006982.62986,120.276743,-0.114724,0.101195,0.798439,0.120177
2012-10-29,48.7725,72014068.855345,102.268547,-0.118309,0.113757,0.798991,0.22316
2012-10-30,47.3427,72016041.286735,60.606061,-0.125931,0.0827,0.831846,0.324115
2012-10-31,46.7072,72012390.687265,15.952144,-0.126844,0.05861,0.75939,0.416556
2012-11-01,47.5015,72012509.68672,28.220964,-0.126844,0.053449,0.764326,0.502316
2012-11-02,46.8661,72005457.08129,13.34946,-0.067433,0.042157,0.679595,0.569018
2012-11-05,46.2306,71995774.19354,-7.619048,-0.055777,0.019016,0.671457,0.619227
2012-11-06,46.8661,71988940.1804,-2.717391,-0.056406,-0.038879,0.591527,0.689647
2012-11-07,46.0717,71972815.26726,-20.577396,-0.04852,-0.149715,0.629607,0.747877
2012-11-08,44.3242,71951402.611935,-79.79798,-0.025648,-0.129282,0.911778,0.7442
2012-11-09,44.0064,71928884.1611,-99.58134,-0.058197,-0.102499,0.839235,0.755282
2012-11-12,44.6419,71909611.40133,-84.233693,-0.065471,-0.091572,0.893414,0.783776
2012-11-13,43.6887,71889290.158065,-101.57496,-0.082755,-0.083658,0.967819,0.81224
2012-11-14,44.1653,71869528.305815,-104.662698,-0.086353,-0.059056,0.998994,0.851451
2012-11-15,43.0532,71845914.006495,-118.251928,-0.04834,-0.101475,1.085659,0.875721
2012-11-16,42.8944,71821993.48374,-123.221477,-0.029637,-0.091935,1.023712,0.888553
2012-11-19,42.8944,71796845.84448,-116.364856,-0.033342,-0.078379,1.026866,0.906079
2012-11-20,42.7355,71759167.157565,-93.981204,-0.018662,-0.095613,1.015813,0.921002
2012-11-21,43.5298,71700685.178855,-76.518047,0.055985,-0.059941,1.483453,0.833362
2012-11-22,43.5298,71669652.487645,-58.47267,0.176076,-0.019537,1.398715,0.622394
2012-11-23,43.371,71650612.220455,-59.273423,0.10115,-0.015752,1.249851,0.470826
2012-11-26,42.8944,71622159.084515,-70.616397,0.067942,-0.042647,1.16012,0.339694
2012-11-27,41.7823,71597560.12123,-112.151965,0.063687,-0.047632,1.246016,0.189943
2012-11-28,41.9412,71580964.63783,-108.413249,0.049632,-0.054917,1.207917,0.08041
2012-11-29,41.7823,71557537.270055,-113.916441,0.062762,-0.032267,1.291553,-0.002129
2012-11-30,42.5766,71541073.13275,-88.578089,0.069786,-0.008099,1.433903,-0.069015
2012-12-03,41.9412,71526558.523765,-90.716717,0.070886,-0.024298,1.48736,-0.104685
2012-12-04,43.6887,71512251.36244,-23.489933,0.06351,0.024397,1.748402,-0.091991
2012-12-05,44.6419,71508613.262445,96.010296,0.070886,0.027896,1.244866,-0.138072
2012-12-06,44.0064,71510164.275145,91.834003,0.047072,0.011956,1.244482,-0.171884
2012-12-07,44.6419,71518454.34097,105.13834,0.015877,0.032009,1.104987,-0.166287
2012-12-10,45.1185,71529172.969685,169.581749,0.011956,0.056696,1.098238,-0.162068
2012-12-11,44.3242,71538300.196055,121.167883,0.019768,0.066686,1.113991,-0.184
2012-12-12,44.3242,71545921.03141,88.01898,-0.04907,0.062259,1.09357,-0.205157
2012-12-13,44.0064,71552366.349775,78.522967,-0.041364,0.05835,1.066668,-0.234364
2012-12-14,45.4363,71566340.72966,126.109391,-0.060622,0.07349,0.87021,-0.248945
2012-12-17,45.5951,71585534.490015,152.10728,-0.060853,0.095463,0.875383,-0.261661
2012-12-18,45.754,71609527.00701,132.79714,-0.053654,0.051602,0.873628,-0.274452
2012-12-19,48.4548,71644331.850175,211.662396,-0.0682,0.093049,0.828247,-0.242531
2012-12-20,46.8661,71670671.865215,160.8026,-0.003969,0.070886,0.806164,-0.212444
2012-12-21,46.8661,71698385.907795,135.539795,0.0,0.054278,0.810508,-0.131333
2012-12-24,47.5015,71732964.532405,133.718481,-0.007939,0.057487,0.814619,-0.053901
2012-12-25,47.8193,71776418.292175,121.813854,0.0,0.085961,0.717756,0.018739
2012-12-26,47.6604,71812794.261905,115.148384,-0.024397,0.082054,0.653936,0.114285
2012-12-27,47.1838,71847073.05312,90.277778,-0.008233,0.078762,0.705012,0.168031
2012-12-28,47.3427,71882617.305275,75.315315,-0.004151,0.04564,0.689161,0.2015
2012-12-31,275.1425,71923079.34473,79.121711,0.016602,0.045467,0.661652,0.212649
2013-01-04,276.0627,71963826.79551,85.380117,-0.032138,0.045295,0.622389,0.217644
2013-01-07,275.1425,71994480.513475,63.523905,-0.007876,-0.021282,0.610833,0.164211
2013-01-08,273.3021,72024989.82851,47.925608,0.027896,0.007355,0.605644,0.152175
2013-01-09,276.0627,72057400.736905,69.338275,-0.003923,0.018387,0.55664,0.158515
2013-01-10,276.9829,72088939.93944,65.543999,-0.030083,0.007248,0.538898,0.160717
2013-01-11,269.6212,72120261.74471,6.367583,0.007724,-0.028784,0.652814,0.139644
2013-01-14,275.1425,72155832.93201,14.434251,-0.003892,-0.003611,0.612784,0.141752
2013-01-15,281.584,72201595.412475,145.448809,0.003923,0.032855,0.614393,0.159018
2013-01-16,278.8233,72236362.34099,157.596372,0.0,0.018186,0.630354,0.171812
2013-01-17,276.9829,72262853.06013,79.63595,0.027351,0.007248,0.59823,0.179028
2013-01-18,278.8233,72290613.445285,73.643411,0.007636,0.010833,0.585548,0.186174
2013-01-21,281.584,72311862.68786,160.095579,0.01533,0.025369,0.591888,0.194034
2013-01-22,277.9031,72337452.935515,66.666667,0.072263,0.018253,0.677232,0.11567
2013-01-23,276.0627,72358773.660125,-17.322835,-0.038879,0.0,0.69211,0.079917
2013-01-24,273.3021,72370688.22263,-48.818898,-0.133788,-0.014392,0.71518,0.039558
2013-01-25,283.4244,72386216.387475,130.434783,-0.061239,0.05557,0.60101,0.013899
2013-01-28,311.9509,72434914.849585,466.992665,-0.017672,0.144964,1.378662,0.014355
2013-01-29,305.5094,72457026.50154,360.337553,-0.024654,0.091896,1.325325,-0.011351
2013-01-30,299.0679,72463439.2281,173.189009,-0.003637,0.078591,1.313282,-0.038451
2013-01-31,293.5467,72458424.28435,96.965211,0.014764,0.064765,1.378228,-0.069731
2013-02-01,294.4669,72455009.65193,78.45805,0.0,0.060729,1.314441,-0.094264
2013-02-04,298.1477,72464616.241385,88.072049,0.018387,0.06362,1.308344,-0.122062
2013-02-05,297.2275,72471903.822245,76.424224,0.029859,0.075288,1.291414,-0.130406
2013-02-06,297.2275,72473604.671075,70.852535,0.007355,0.083053,1.290967,-0.135401
2013-02-07,292.6265,72466586.5867,44.226987,0.037463,0.076662,1.327646,-0.171361
2013-02-08,298.1477,72468728.15545,55.046775,0.085961,0.056154,1.329323,-0.19878
2013-02-18,305.5094,72475662.832015,95.181203,0.063009,-0.022157,1.062869,-0.161509
2013-02-19,297.2275,72470466.03397,59.943297,0.069786,-0.029133,1.388383,-0.137762
2013-02-20,299.0679,72474157.51483,47.716859,0.12305,0.0,1.358364,-0.137382
2013-02-21,289.8658,72476028.448035,-3.96409,0.098066,-0.013517,1.238537,-0.123032
2013-02-22,287.1052,72470351.350575,-34.498122,0.121002,-0.026942,1.253771,-0.112438
2013-02-25,288.0254,72460289.17841,-45.34687,0.133641,-0.036553,1.312858,-0.093697
2013-02-26,285.2648,72451939.09921,-62.134503,0.14579,-0.043343,1.284935,-0.074088
2013-02-27,284.3446,72445905.212,-91.369755,0.134185,-0.046678,1.214607,-0.018662
2013-02-28,288.9456,72446207.83182,-84.256816,0.103615,-0.013563,1.081674,0.01902
2013-03-01,288.9456,72435950.11258,-90.704225,0.091659,-0.03323,1.077705,0.063496
2013-03-04,279.7435,72393551.151545,-148.760331,0.140039,-0.090635,0.994587,0.067555
2013-03-05,282.5042,72384603.101645,-142.802596,0.279431,-0.053346,0.593141,-0.008236
2013-03-06,287.1052,72391517.555655,-83.834622,0.287584,-0.043056,0.647226,-0.046889
2013-03-07,284.3446,72403636.97119,-81.602914,0.253186,-0.020553,0.664704,-0.057819
2013-03-08,286.185,72412053.672465,-57.692308,0.233401,-0.003461,0.659764,-0.045059
2013-03-11,283.4244,72408574.098935,-79.202586,0.212306,-0.017246,0.695673,-0.027543
2013-03-12,278.8233,72407754.99396,-110.233361,0.249035,-0.024396,0.701174,-0.027099
2013-03-13,275.1425,72404277.418475,-151.254281,0.190529,-0.034974,0.722443,-0.021525
2013-03-14,276.0627,72406735.98557,-135.014159,0.162835,-0.048122,0.725661,-0.013944
2013-03-15,275.1425,72402348.122195,-129.680365,0.161462,-0.051559,0.717623,0.009312
2013-03-18,267.7808,72386299.764485,-181.336362,0.166712,-0.046275,0.727355,0.003822
2013-03-19,268.701,72376547.981185,-182.325414,0.183957,-0.05283,0.771825,-0.06334
2013-03-20,278.8233,72366415.742025,-82.460609,0.171922,-0.031149,0.84402,-0.108269
2013-03-21,276.9829,72358767.151885,-49.164208,0.179737,-0.027979,0.838021,-0.150432
2013-03-22,275.1425,72351120.49085,-75.382803,0.149648,-0.041677,0.827729,-0.204348
2013-03-25,275.1425,72341843.79085,-60.315558,0.098886,-0.031587,0.823185,-0.248925
2013-03-26,271.4617,72333426.66839,-97.131553,0.098511,-0.028579,0.821659,-0.301654
2013-03-27,272.3819,72328274.27103,-77.667964,0.083041,-0.010872,0.832134,-0.357541
2013-03-28,264.1,72318306.799645,-141.960308,0.014188,-0.046943,0.862812,-0.402278
2013-03-29,263.1798,72307050.92826,-168.92725,0.069871,-0.047113,0.893891,-0.438146
2013-04-01,-75.6867,72300536.57191,-132.539683,0.069871,-0.007465,0.899208,-0.468012
2013-04-02,-75.4248,72289778.673075,-106.112377,0.018121,-0.014874,0.978521,-0.487133
2013-04-03,-74.901,72274890.45627,-116.991643,0.021588,-0.060729,1.131047,-0.441751
2013-04-08,-74.3772,72261549.79044,-137.270987,0.043332,-0.061166,1.106278,-0.423718
